p.id	i.id	t.id	i.description	i.itemEtt	i.language	i.maxPolicyPhase	i.p.data_source	i.p.reference_text_0	i.parameter.description	i.parameter.source	i.parameter.source_rtl	i.parameter.srclang	i.parameter.target_rtl	i.parameter.trans0	i.parameter.trans0_display	i.parameter.trans1	i.parameter.trans1_display	i.parameter.trglang	i.status	i.tag	t.actualTaskTimeSeconds	t.estimatedTaskTimeMinutes	t.firstAcquireTimestamp	t.firstSubmitTimestamp	t.lastAcquireTimestamp	t.lastSubmitTimestamp	t.raterId	t.raterLogin	t.s.sys0	t.s.sys1	t.status	t.timestamp
167591123	56187733752	9434290893	如果有人觉得月经恶心，觉得女性的身体为孕育生命做出的准备行为恶心，不该在大庭广众之下说出来，女孩子们站起来，不要再这么想，从未经历过，这辈子也不会经历，也不怎么了解的男性们，不要那么忘恩负义不知好歹，这种态度怎么好意思面对自己的母亲，怎么好意思想要自己的孩子？	0.5	Chinese_Simplified (CN)	0	unknown_source	If someone feels that menstruation is disgusting, the female body’s preparation for life is disgusting, and it shouldn’t be said in public; girls, stand up and don’t think this way; men who have never experienced it, won’t experience it in this life, and don’t know much about it, don’t be so ungrateful and unkind; how can you face your mother and children in this attitude?	如果有人觉得月经恶心，觉得女性的身体为孕育生命做出的准备行为恶心，不该在大庭广众之下说出来，女孩子们站起来，不要再这么想，从未经历过，这辈子也不会经历，也不怎么了解的男性们，不要那么忘恩负义不知好歹，这种态度怎么好意思面对自己的母亲，怎么好意思想要自己的孩子？	如果有人觉得月经恶心，觉得女性的身体为孕育生命做出的准备行为恶心，不该在大庭广众之下说出来，女孩子们站起来，不要再这么想，从未经历过，这辈子也不会经历，也不怎么了解的男性们，不要那么忘恩负义不知好歹，这种态度怎么好意思面对自己的母亲，怎么好意思想要自己的孩子？	false	Chinese	false	If someone thinks menstruation is disgusting, and thinks that the female body's preparation to bear life is disgusting, they shouldn't say this in public. Girls should stand up and not think this way anymore. Men who have never experienced this and will never experience it in their lives and don't know much about it shouldn't be so ungrateful and ungrateful. With this attitude, how can you face your mother and how can you have your own children?	If someone thinks menstruation is disgusting, and thinks that the female body's preparation to bear life is disgusting, they shouldn't say this in public. Girls should stand up and not think this way anymore. Men who have never experienced this and will never experience it in their lives and don't know much about it shouldn't be so ungrateful and ungrateful. With this attitude, how can you face your mother and how can you have your own children?	If someone thinks menstruation is disgusting, and thinks the female body's preparation for life is disgusting, they should not say it in public. Girls, stand up and don't think like that anymore. Men who have never experienced it, will never experience it in their lives, and don't know much about it, don't be so ungrateful. How can you face your mother with such an attitude, and how can you have your own children?	If someone thinks menstruation is disgusting, and thinks the female body's preparation for life is disgusting, they should not say it in public. Girls, stand up and don't think like that anymore. Men who have never experienced it, will never experience it in their lives, and don't know much about it, don't be so ungrateful. How can you face your mother with such an attitude, and how can you have your own children?	English	Completed		31	0.5	1699770794913	1699770825720	1699770794913	1699770825720	56225225	b...r@gmail.com	4	2	Completed	1699770825720
167591123	56187733753	8651454961	【诺拉图书】正版查理和大玻璃升降机 罗尔德达尔作品典藏 查理和巧克力工厂续集 任溶溶译 7-9-12岁儿童文学 三四五六	0.5	Chinese_Simplified (CN)	0	unknown_source	[Nora Books] Authentic Charlie and the Giant Glass Elevator, a classic work by Roald Dahl, sequel to Charlie and the Chocolate Factory, translated by Ren Rongrong, children’s literature for 7-9-12 years old, Grade 3, 4, 5, 6	【诺拉图书】正版查理和大玻璃升降机 罗尔德达尔作品典藏 查理和巧克力工厂续集 任溶溶译 7-9-12岁儿童文学 三四五六	【诺拉图书】正版查理和大玻璃升降机 罗尔德达尔作品典藏 查理和巧克力工厂续集 任溶溶译 7-9-12岁儿童文学 三四五六	false	Chinese	false	【Nora Books】Charlie and the Great Glass Elevator Original Roald Dahl Collection Charlie and the Chocolate Factory Sequel 7-9-12 Year Old Children's Literature Three Four Five Six	【Nora Books】Charlie and the Great Glass Elevator Original Roald Dahl Collection Charlie and the Chocolate Factory Sequel 7-9-12 Year Old Children's Literature Three Four Five Six	【Nora Books】Charlie and the Great Glass Elevator Roald Dahl's Works Collection Charlie and the Chocolate Factory Sequel Ren Yongrong Translation 7-9-12 Years Old Children's Literature	【Nora Books】Charlie and the Great Glass Elevator Roald Dahl's Works Collection Charlie and the Chocolate Factory Sequel Ren Yongrong Translation 7-9-12 Years Old Children's Literature	English	Completed		48	0.5	1699768313907	1699768361864	1699768313907	1699768361864	56225225	b...r@gmail.com	2	1	Completed	1699768361864
167591123	56187733754	8657345080	推荐理由:深层清洁毛孔污垢，软化老化角质，提拉紧致肌肤，淡化面部细纹，柔软丰盈面部，保湿的同时可以改善肤质，防止小皱纹的发生，适合任何肤质，温和不油腻。	0.5	Chinese_Simplified (CN)	0	unknown_source	Recommendation: It can deeply clean the dirt in pores, exfoliate skin, lift and tighten skin, fade facial fine lines, soften and enrich facial skin, moisturize skin while improving skin quality and preventing small wrinkles at the same time; it is mild and not greasy, suitable for any skin type.	推荐理由:深层清洁毛孔污垢，软化老化角质，提拉紧致肌肤，淡化面部细纹，柔软丰盈面部，保湿的同时可以改善肤质，防止小皱纹的发生，适合任何肤质，温和不油腻。	推荐理由:深层清洁毛孔污垢，软化老化角质，提拉紧致肌肤，淡化面部细纹，柔软丰盈面部，保湿的同时可以改善肤质，防止小皱纹的发生，适合任何肤质，温和不油腻。	false	Chinese	false	Suggested reason: Deep cleansing of pores, softening of aging cutin, firming and tightening of skin, and fading facial fine lines. It can soften and plump the face, moisturize while improving the skin texture, and prevent the occurrence of small wrinkles. It is suitable for all skin types and is mild and non-greasy.	Suggested reason: Deep cleansing of pores, softening of aging cutin, firming and tightening of skin, and fading facial fine lines. It can soften and plump the face, moisturize while improving the skin texture, and prevent the occurrence of small wrinkles. It is suitable for all skin types and is mild and non-greasy.	Recommended reason: deep clean pores dirt, soften aging cutin, lift and tighten skin, fade facial fine lines, soften and plump face, moisturize while improving skin texture, prevent the occurrence of small wrinkles, suitable for any skin type, mild and non-greasy.	Recommended reason: deep clean pores dirt, soften aging cutin, lift and tighten skin, fade facial fine lines, soften and plump face, moisturize while improving skin texture, prevent the occurrence of small wrinkles, suitable for any skin type, mild and non-greasy.	English	Completed		33	0.5	1700036123441	1700036156790	1700036123441	1700036156790	57056787	f...r@gmail.com	5	3	Completed	1700036156790
167591123	56187733755	8652856873	以为可以花1块钱，保险公司赔600万（天下掉馅饼）。	0.5	Chinese_Simplified (CN)	0	unknown_source	They thought they could spend 1 yuan and get a six million claim settlement from the insurance company (pie in the sky).	以为可以花1块钱，保险公司赔600万（天下掉馅饼）。	以为可以花1块钱，保险公司赔600万（天下掉馅饼）。	false	Chinese	false	Thought I could get away with spending 1 yuan, but the insurance company paid 6 million (a windfall).	Thought I could get away with spending 1 yuan, but the insurance company paid 6 million (a windfall).	Thought I could spend 1 yuan, insurance company paid 6 million (a windfall).	Thought I could spend 1 yuan, insurance company paid 6 million (a windfall).	English	Completed		45	0.5	1699924298465	1699924343027	1699924298465	1699924343027	57056787	f...r@gmail.com	3	4	Completed	1699924343027
167591123	56187733756	9198019088	该流星雨以流量大且稳定著称，与象限仪流星雨、英仙座流星雨一起被称为北半球三大流星雨。	0.5	Chinese_Simplified (CN)	0	unknown_source	The geminid meteor shower is known for its ample flow and stabilization, which is called together with the Quadrantal meteor shower and the Perseids meteor shower as the three major meteor showers of the Northern Hemisphere.	该流星雨以流量大且稳定著称，与象限仪流星雨、英仙座流星雨一起被称为北半球三大流星雨。	该流星雨以流量大且稳定著称，与象限仪流星雨、英仙座流星雨一起被称为北半球三大流星雨。	false	Chinese	false	It is known as the top 3 meteor showers in the Northern Hemisphere with Quadrantids and Perseids, due to its large and stable flow.	It is known as the top 3 meteor showers in the Northern Hemisphere with Quadrantids and Perseids, due to its large and stable flow.	The meteor shower is known for its large and steady activity, and is called one of the three major meteor showers in the Northern Hemisphere along with the Quadrantid meteor shower and the Perseid meteor shower.	The meteor shower is known for its large and steady activity, and is called one of the three major meteor showers in the Northern Hemisphere along with the Quadrantid meteor shower and the Perseid meteor shower.	English	Completed		29	0.5	1699770454958	1699770484310	1699770454958	1699770484310	56225225	b...r@gmail.com	2	4	Completed	1699770484310
167591123	56187733757	8656897113	据策展团队介绍，本次双年展的主题为“摸着石头过河 ” ， 隐喻社会经济转型时期所采取的改革策略，也反映沙特社会文化发展的当下境遇。	0.5	Chinese_Simplified (CN)	0	unknown_source	According to the introduction from the planning team, the theme of the biennale is “crossing the river by feeling the stones”, which is a metaphor of the reform strategies adopted during the social and economic transition period and reflects the current situations of social and cultural development in Saudi Arabia.	据策展团队介绍，本次双年展的主题为“摸着石头过河 ” ， 隐喻社会经济转型时期所采取的改革策略，也反映沙特社会文化发展的当下境遇。	据策展团队介绍，本次双年展的主题为“摸着石头过河 ” ， 隐喻社会经济转型时期所采取的改革策略，也反映沙特社会文化发展的当下境遇。	false	Chinese	false	"""According to the curatorial team, the theme of the biennial is Feeling the Stones, which alludes to the reform strategy taken during the period of social and economic transformation and reflects the current situation of Saudi social and cultural development."""	"""According to the curatorial team, the theme of the biennial is Feeling the Stones, which alludes to the reform strategy taken during the period of social and economic transformation and reflects the current situation of Saudi social and cultural development."""	"According to the curatorial team, the theme of this biennial is ""Crossing the River by Feeling the Stones"", which is a metaphor for the reform strategy adopted during the period of social and economic transformation, and also reflects the current situation of Saudi social and cultural development."	"According to the curatorial team, the theme of this biennial is ""Crossing the River by Feeling the Stones"", which is a metaphor for the reform strategy adopted during the period of social and economic transformation, and also reflects the current situation of Saudi social and cultural development."	English	Completed		38	0.5	1700035870920	1700035908675	1700035870920	1700035908675	57056787	f...r@gmail.com	4	5	Completed	1700035908675
167591123	56187733758	8652874894	美三航母集结中国周边 最强大武器罕见访问关岛 2022年1月17日，“南海战略态势感知平台”公布最新卫星图片，显示美军三艘航母正在中国周边集结。	0.5	Chinese_Simplified (CN)	0	unknown_source	Three US aircraft carriers are assembling around China; the most powerful weapon paid a visit to Guam in a rare case; on January 17, 2022, the “South China Sea Strategic Situation Detection Platform” released the latest satellite images, showing that three US aircraft carriers are assembling around China.	美三航母集结中国周边 最强大武器罕见访问关岛 2022年1月17日，“南海战略态势感知平台”公布最新卫星图片，显示美军三艘航母正在中国周边集结。	美三航母集结中国周边 最强大武器罕见访问关岛 2022年1月17日，“南海战略态势感知平台”公布最新卫星图片，显示美军三艘航母正在中国周边集结。	false	Chinese	false	Three US aircraft carriers gather near China, the most powerful weapon rarely visits Guam. On Jan. 17, 2022, the South China Sea Strategic Situation Awareness Platform released the latest satellite images, showing three U.S. aircraft carriers gathering near China.	Three US aircraft carriers gather near China, the most powerful weapon rarely visits Guam. On Jan. 17, 2022, the South China Sea Strategic Situation Awareness Platform released the latest satellite images, showing three U.S. aircraft carriers gathering near China.	Three US aircraft carriers gather around China, the most powerful weapon rarely visits Guam. On January 17, 2022, the South China Sea Strategic Situation Awareness Platform released the latest satellite images, showing that three US aircraft carriers are gathering around China.	Three US aircraft carriers gather around China, the most powerful weapon rarely visits Guam. On January 17, 2022, the South China Sea Strategic Situation Awareness Platform released the latest satellite images, showing that three US aircraft carriers are gathering around China.	English	Completed		52	0.5	1699956773190	1699956824973	1699956773190	1699956824973	56225222	e...r@gmail.com	5	5	Completed	1699956824973
167591123	56187733759	8656896816	迪里耶双年展基金会首席执行官巴克利表示，希望本届双年展能够建立国际对话，让全球观众有机会了解沙特蓬勃发展的文化产业和创意社区，加强互动往来。	0.5	Chinese_Simplified (CN)	0	unknown_source	According to Buckley, CEO of Diriyah biennale foundation, it is hoped that the biennale can establish an international dialogue, provide global audiences with opportunities to understand the vigorously developed culture industry and innovative communities in Saudi Arabia, and strengthen interactions.	迪里耶双年展基金会首席执行官巴克利表示，希望本届双年展能够建立国际对话，让全球观众有机会了解沙特蓬勃发展的文化产业和创意社区，加强互动往来。	迪里耶双年展基金会首席执行官巴克利表示，希望本届双年展能够建立国际对话，让全球观众有机会了解沙特蓬勃发展的文化产业和创意社区，加强互动往来。	false	Chinese	false	Daliy Art Biennale Foundation CEO Buckley said the Biennale hopes to generate an international dialogue and give global audiences a chance to learn about the thriving cultural sector and creative community in Saudi Arabia and to foster interaction.	Daliy Art Biennale Foundation CEO Buckley said the Biennale hopes to generate an international dialogue and give global audiences a chance to learn about the thriving cultural sector and creative community in Saudi Arabia and to foster interaction.	Daliy Art Biennale Foundation CEO Buckley said that the Biennale hopes to build an international dialogue, allowing global audiences to learn about Saudi Arabia's thriving cultural industry and creative community, and to strengthen interaction and communication.	Daliy Art Biennale Foundation CEO Buckley said that the Biennale hopes to build an international dialogue, allowing global audiences to learn about Saudi Arabia's thriving cultural industry and creative community, and to strengthen interaction and communication.	English	Completed		101	0.5	1700034656579	1700034757573	1700034656579	1700034757573	56089077	a...r@gmail.com	2	2	Completed	1700034757573
167591123	56187733760	8651722732	活动现场设置了长沙、株洲、湘潭展馆和湖南自贸试验区展馆，省科技厅、省工信厅、省人社厅发布了先进制造相关产业科技创新重点需求清单、智能制造产业人才需求目录、博士后流动站智能制造产业青年人才需求目录。	0.5	Chinese_Simplified (CN)	0	unknown_source	Changsha Exhibition Hall, Zhuzhou Exhibition Hall, Xiangtan Exhibition Hall and Hunan Pilot Free Trade Zone were set on the site of activity, and the List of Key Demands of Scientific and Technological Innovation in Advanced Manufacturing Related Industries, List of Talents Demands of Intelligent Manufacturing Industry, Directory of Talent Demands of Intelligent Manufacturing Industry and Directory of Young Talent Demands of the Postdoctoral Research Station of Intelligent Manufacturing Industry were released by Hunan Department of Science and Technology, Hunan Department of Industry and Information, and Hunan Department of Human Resources and Social Security Bureau.	活动现场设置了长沙、株洲、湘潭展馆和湖南自贸试验区展馆，省科技厅、省工信厅、省人社厅发布了先进制造相关产业科技创新重点需求清单、智能制造产业人才需求目录、博士后流动站智能制造产业青年人才需求目录。	活动现场设置了长沙、株洲、湘潭展馆和湖南自贸试验区展馆，省科技厅、省工信厅、省人社厅发布了先进制造相关产业科技创新重点需求清单、智能制造产业人才需求目录、博士后流动站智能制造产业青年人才需求目录。	false	Chinese	false	The event site hosted pavilions from Changsha, Zhuzhou and Xiangtan as well as a pavilion from the Hunan Free Trade Zone. The Provincial Science and Technology Department, Provincial Industry and Information Technology Department and Provincial Human Resources and Social Security Department issued a list of key science and technology innovation needs for advanced manufacturing-related industries, a directory of talent needs for the intelligent manufacturing industry, and a directory of young talent needs for the intelligent manufacturing industry for postdoctoral mobile stations.	The event site hosted pavilions from Changsha, Zhuzhou and Xiangtan as well as a pavilion from the Hunan Free Trade Zone. The Provincial Science and Technology Department, Provincial Industry and Information Technology Department and Provincial Human Resources and Social Security Department issued a list of key science and technology innovation needs for advanced manufacturing-related industries, a directory of talent needs for the intelligent manufacturing industry, and a directory of young talent needs for the intelligent manufacturing industry for postdoctoral mobile stations.	The event site set up Changsha, Zhuzhou, Xiangtan and Hunan Free Trade Zone exhibition halls. The provincial science and technology department, the provincial industry and information technology department, and the provincial human resources and social security department issued the list of key demands for science and technology innovation in advanced manufacturing-related industries, the catalog of talent demand in intelligent manufacturing industry, and the catalog of young talent demand in intelligent manufacturing industry for post-doctoral mobile stations.	The event site set up Changsha, Zhuzhou, Xiangtan and Hunan Free Trade Zone exhibition halls. The provincial science and technology department, the provincial industry and information technology department, and the provincial human resources and social security department issued the list of key demands for science and technology innovation in advanced manufacturing-related industries, the catalog of talent demand in intelligent manufacturing industry, and the catalog of young talent demand in intelligent manufacturing industry for post-doctoral mobile stations.	English	Completed		60	0.5	1699770344336	1699770404186	1699770344336	1699770404186	56225225	b...r@gmail.com	4	3	Completed	1699770404186
167591123	56187733761	8655538582	我说好，你也不会信。	0.5	Chinese_Simplified (CN)	0	unknown_source	You won’t believe it if I say yes.	我说好，你也不会信。	我说好，你也不会信。	false	Chinese	false	'I said fine, you won't believe it.'	'I said fine, you won't believe it.'	I said good, you wouldn't believe it.	I said good, you wouldn't believe it.	English	Completed		29	0.5	1700036163761	1700036192911	1700036163761	1700036192911	53300797	q...5@gmail.com	4	4	Completed	1700036192911
167591123	56187733762	9434370921	那个麦乐鸡要是就干吃，会好难吃的	0.5	Chinese_Simplified (CN)	0	unknown_source	The McNuggets would taste horrible without the sauce.	那个麦乐鸡要是就干吃，会好难吃的	那个麦乐鸡要是就干吃，会好难吃的	false	Chinese	false	"""It's really hard to eat the chicken nuggets alone""Your translation is correct, but it can be improved. The original sentence is in Chinese. It translates to ""If you just eat the chicken nuggets, it will be very hard to eat.""The new translation is better because it is more natural and flows better."	"""It's really hard to eat the chicken nuggets alone""Your translation is correct, but it can be improved. The original sentence is in Chinese. It translates to ""If you just eat the chicken nuggets, it will be very hard to eat.""The new translation is better because it is more natural and flows better."	"""The chicken nuggets are really hard to eat on their own."""	"""The chicken nuggets are really hard to eat on their own."""	English	Completed		30	0.5	1699771707315	1699771737175	1699771707315	1699771737175	56225225	b...r@gmail.com	2	2	Completed	1699771737175
167591123	56187733763	8651580898	工业设计手绘宝典创意实现+从业指南+表现罗剑李羽梁军清华大学出版社【正版书籍 闪电发货】	0.5	Chinese_Simplified (CN)	0	unknown_source	Industrial Design Sketch Bible + Realization of Creativity + Performance by Luo Jian, Li Yu, Liang Jun, Tsinghua University Press [Authentic Book, Fast Shipping]	工业设计手绘宝典创意实现+从业指南+表现罗剑李羽梁军清华大学出版社【正版书籍 闪电发货】	工业设计手绘宝典创意实现+从业指南+表现罗剑李羽梁军清华大学出版社【正版书籍 闪电发货】	false	Chinese	false	Industrial Design Hand-painted Treasure Book: Creative Realization + Career Guide + Performance (Luo Jian, Li Yu, Liang Jun) Tsinghua University Press (Original Book, Lightning Delivery)	Industrial Design Hand-painted Treasure Book: Creative Realization + Career Guide + Performance (Luo Jian, Li Yu, Liang Jun) Tsinghua University Press (Original Book, Lightning Delivery)	Industrial Design Hand-painted Treasure Book: Creative Realization + Career Guide + Performance Luo Jian Li Yu Liang Jun Tsinghua University Press [Original Book Lightning Delivery]	Industrial Design Hand-painted Treasure Book: Creative Realization + Career Guide + Performance Luo Jian Li Yu Liang Jun Tsinghua University Press [Original Book Lightning Delivery]	English	Completed		29	0.5	1699770485431	1699770514423	1699770485431	1699770514423	56225225	b...r@gmail.com	3	2	Completed	1699770514423
167591123	56187733764	8653625230	记者了解到，北京市人力资源和社会保障局将搭建实践平台，加大岗位供给，主动联系40家高校毕业生职场体验基地，走访用人单位，整合需求信息和岗位信息；重点抓好“六个一批 ” ， 即拓宽事业单位招录一批，拓宽国有企业招聘一批，拓宽基层项目招募一批，拓宽应征入伍一批，拓宽就业见习留用一批，拓宽创业带动就业一批；实行“一生一策”动态管理，为每位毕业生推荐不少于5个岗位信息，确保有就业意愿的困难家庭毕业生100%实现帮扶等。	0.5	Chinese_Simplified (CN)	0	unknown_source	"Reporter learned that Beijing Municipal Bureau of Human Resources and Social Security will establish a platform to increase work position supply, take the initiative to contact 40 job experience bases for college graduates, visit employing unit, and integrate demand information and job information; focus on the ""six batches"", that is, expand the batch of recruitment of institutions, expand the batch of recruitment of state-owned enterprises, expand the batch of recruitment of grass-roots projects, expand the batch of recruitment of military recruits, expand the batch of employment probation retention, and expand the batch of entrepreneurship to promote employment; implement the dynamic management of ""one policy for one student"", recommend no less than 5 jobs for each graduate, and ensure that 100% of graduates from poor families with the willingness to work will be assisted."	记者了解到，北京市人力资源和社会保障局将搭建实践平台，加大岗位供给，主动联系40家高校毕业生职场体验基地，走访用人单位，整合需求信息和岗位信息；重点抓好“六个一批 ” ， 即拓宽事业单位招录一批，拓宽国有企业招聘一批，拓宽基层项目招募一批，拓宽应征入伍一批，拓宽就业见习留用一批，拓宽创业带动就业一批；实行“一生一策”动态管理，为每位毕业生推荐不少于5个岗位信息，确保有就业意愿的困难家庭毕业生100%实现帮扶等。	记者了解到，北京市人力资源和社会保障局将搭建实践平台，加大岗位供给，主动联系40家高校毕业生职场体验基地，走访用人单位，整合需求信息和岗位信息；重点抓好“六个一批 ” ， 即拓宽事业单位招录一批，拓宽国有企业招聘一批，拓宽基层项目招募一批，拓宽应征入伍一批，拓宽就业见习留用一批，拓宽创业带动就业一批；实行“一生一策”动态管理，为每位毕业生推荐不少于5个岗位信息，确保有就业意愿的困难家庭毕业生100%实现帮扶等。	false	Chinese	false	"The Beijing Municipal Human Resources and Social Security Bureau will establish a practice platform, increase the supply of job openings, actively contact 40 university graduate workplace experience bases, visit employers, integrate demand information and job information. They will focus on ""six batches"", that is, expand the recruitment of institutions of public service, expand the recruitment of state-owned enterprises, expand the recruitment of grassroots projects, expand the recruitment of recruits, expand the employment internship retention, and expand the entrepreneurship to drive employment. They will implement a dynamic management system of ""one life, one policy"", recommend at least five job openings for each graduate, and ensure that graduates from difficult families with employment intentions are 100% assisted."	"The Beijing Municipal Human Resources and Social Security Bureau will establish a practice platform, increase the supply of job openings, actively contact 40 university graduate workplace experience bases, visit employers, integrate demand information and job information. They will focus on ""six batches"", that is, expand the recruitment of institutions of public service, expand the recruitment of state-owned enterprises, expand the recruitment of grassroots projects, expand the recruitment of recruits, expand the employment internship retention, and expand the entrepreneurship to drive employment. They will implement a dynamic management system of ""one life, one policy"", recommend at least five job openings for each graduate, and ensure that graduates from difficult families with employment intentions are 100% assisted."	"Reporters learned that the Beijing Municipal Human Resources and Social Security Bureau will build a practice platform, increase the supply of jobs, actively contact 40 university graduates' workplace experience bases, visit employers, integrate demand information and job information; focus on the six batches, that is, expand the recruitment of institutions of public service, expand the recruitment of state-owned enterprises, expand the recruitment of grassroots projects, expand the recruitment of recruits, expand the employment internship retention, expand the entrepreneurship to drive employment; implement the dynamic management of ""one life, one policy"", recommend at least 5 job information for each graduate, ensure that the graduates of difficult families with employment intentions are 100% assisted."	"Reporters learned that the Beijing Municipal Human Resources and Social Security Bureau will build a practice platform, increase the supply of jobs, actively contact 40 university graduates' workplace experience bases, visit employers, integrate demand information and job information; focus on the six batches, that is, expand the recruitment of institutions of public service, expand the recruitment of state-owned enterprises, expand the recruitment of grassroots projects, expand the recruitment of recruits, expand the employment internship retention, expand the entrepreneurship to drive employment; implement the dynamic management of ""one life, one policy"", recommend at least 5 job information for each graduate, ensure that the graduates of difficult families with employment intentions are 100% assisted."	English	Completed		57	0.5	1699928189212	1699928246402	1699928189212	1699928246402	57056787	f...r@gmail.com	3	4	Completed	1699928246402
